return_id,order_id,return_date,reason,refund_amount
32048,249254,2024-11-19,Size Issue,61.8
32049,55513,2025-04-16,Defective,7.97
32050,155949,2023-05-08,Changed Mind,93.84
32051,137872,2025-03-27,Defective,170.27
32052,92580,2024-11-25,Size Issue,394.61
32053,280416,2023-07-28,Defective,4.19
32054,230069,2024-05-01,Size Issue,80.26
32055,196017,2025-02-10,Changed Mind,7.97
32056,135626,2024-01-30,Size Issue,86.27
32057,131248,2025-06-15,Late Delivery,132.56
32058,160605,2025-07-19,Late Delivery,45.0
32059,119679,2023-02-14,Changed Mind,30.15
32060,112948,2024-10-13,Size Issue,15.25
32061,271751,2024-11-29,Late Delivery,151.39
32062,1849,2025-03-24,Late Delivery,67.31
32063,271006,2024-09-20,Size Issue,58.82
32064,99558,2023-01-01,Defective,15.32
32065,66870,2024-09-04,Size Issue,65.5
32066,31863,2024-06-08,Changed Mind,25.85
32067,90343,2023-09-09,Defective,108.88
32068,95453,2023-04-22,Late Delivery,34.13
32069,248364,2025-02-05,Size Issue,47.32
32070,167437,2024-05-25,Late Delivery,69.03
32071,211892,2024-05-27,Defective,118.32
32072,190110,2023-09-08,Defective,36.04
32073,203977,2024-01-12,Defective,124.9
32074,194657,2023-01-24,Size Issue,28.9
32075,183172,2024-06-15,Late Delivery,7.8
32076,271047,2025-03-03,Changed Mind,494.4
32077,81853,2024-04-23,Wrong Item,60.63
32078,13028,2024-11-04,Size Issue,36.25
32079,254651,2025-08-02,Defective,71.3
32080,245787,2024-11-16,Other,31.48
32081,178595,2024-08-02,Defective,171.81
32082,208683,2023-10-20,Late Delivery,122.57
32083,8757,2025-08-21,Size Issue,283.12
32084,164068,2023-08-05,Size Issue,6.78
32085,98979,2023-02-07,Late Delivery,10.07
32086,281048,2023-08-03,Defective,207.87
32087,56595,2024-04-17,Late Delivery,91.36
32088,76312,2023-10-27,Size Issue,40.14
32089,49455,2025-04-24,Changed Mind,64.04
32090,241671,2023-02-26,Late Delivery,162.77
32091,120900,2024-02-03,Wrong Item,34.22
32092,259466,2023-08-23,Other,29.51
32093,98451,2024-10-20,Other,15.48
32094,288618,2024-11-19,Defective,7.08
32095,164076,2023-12-23,Changed Mind,10.54
32096,250360,2025-02-18,Size Issue,197.41
32097,197155,2024-02-16,Changed Mind,38.25
32098,48934,2024-11-06,Other,33.85
32099,38707,2025-03-30,Defective,93.89
32100,279352,2025-04-17,Size Issue,82.46
32101,176059,2025-03-19,Size Issue,636.07
32102,272004,2023-06-10,Other,64.05
32103,275772,2023-10-29,Defective,26.93
32104,15268,2024-02-17,Changed Mind,84.95
32105,179485,2025-01-20,Changed Mind,302.88
32106,138021,2024-01-09,Wrong Item,23.73
32107,162021,2025-03-10,Defective,36.18
32108,268957,2023-07-24,Late Delivery,129.28
32109,242856,2024-04-02,Wrong Item,67.12
32110,44271,2023-06-19,Other,100.94
32111,148178,2023-11-26,Defective,230.39
32112,28350,2023-09-01,Size Issue,38.57
32113,37412,2024-12-27,Size Issue,40.99
32114,10481,2023-04-29,Changed Mind,78.38
32115,195564,2025-06-23,Defective,56.45
32116,162390,2023-12-08,Size Issue,621.98
32117,63527,2023-08-13,Defective,60.18
32118,222464,2025-03-31,Wrong Item,14.55
32119,65475,2024-04-26,Defective,39.3
32120,106747,2023-06-10,Changed Mind,12.55
32121,144143,2023-03-09,Defective,133.79
32122,47305,2025-03-19,Late Delivery,37.14
32123,287408,2025-04-26,Changed Mind,453.12
32124,13985,2023-02-09,Changed Mind,62.26
32125,158314,2024-02-29,Late Delivery,19.42
32126,157708,2024-09-25,Wrong Item,213.31
32127,297918,2023-06-08,Other,95.79
32128,54764,2023-03-12,Late Delivery,28.1
32129,174925,2024-07-29,Other,13.43
32130,187744,2025-06-16,Changed Mind,35.27
32131,89026,2023-06-08,Size Issue,17.44
32132,200395,2023-11-21,Late Delivery,134.25
32133,108803,2025-04-24,Size Issue,15.15
32134,259458,2024-02-01,Other,29.41
32135,51274,2024-08-02,Late Delivery,196.69
32136,148858,2025-08-18,Size Issue,135.81
32137,176869,2023-03-26,Changed Mind,20.64
32138,250770,2023-01-24,Wrong Item,28.75
32139,197918,2025-06-16,Wrong Item,98.07
32140,275713,2025-06-20,Defective,4.54
32141,242690,2024-11-14,Changed Mind,52.1
32142,23810,2023-11-11,Size Issue,39.69
32143,24234,2025-04-01,Wrong Item,27.71
32144,127240,2023-06-27,Other,43.65
32145,214401,2025-01-14,Other,106.44
32146,37039,2024-08-26,Wrong Item,8.1
32147,121572,2023-08-10,Late Delivery,255.26
32148,197365,2023-04-15,Changed Mind,185.29
32149,142573,2024-09-17,Defective,35.87
32150,102903,2023-04-10,Late Delivery,19.17
32151,288079,2025-08-10,Changed Mind,11.43
32152,40055,2024-02-14,Size Issue,56.15
32153,211870,2024-06-29,Late Delivery,39.71
32154,109001,2023-07-08,Changed Mind,14.24
32155,96634,2024-02-05,Changed Mind,41.47
32156,102604,2024-09-17,Size Issue,56.49
32157,142880,2025-06-14,Defective,116.28
32158,102192,2024-01-13,Changed Mind,281.88
32159,284620,2024-11-17,Late Delivery,72.77
32160,245412,2023-12-22,Late Delivery,68.23
32161,14861,2023-06-18,Changed Mind,9.39
32162,212427,2025-07-18,Changed Mind,7.24
32163,181862,2023-06-19,Changed Mind,127.7
32164,59914,2025-02-12,Changed Mind,340.95
32165,132067,2023-06-15,Late Delivery,67.53
32166,220322,2025-05-24,Changed Mind,64.81
32167,78834,2023-02-01,Size Issue,50.47
32168,240408,2023-11-14,Defective,45.97
32169,118910,2024-12-11,Defective,21.4
32170,80641,2023-01-02,Defective,32.21
32171,70982,2023-01-12,Changed Mind,30.88
32172,146394,2024-09-12,Late Delivery,59.91
32173,41611,2024-05-08,Defective,110.57
32174,195201,2023-05-10,Size Issue,152.43
32175,65704,2024-12-09,Late Delivery,8.1
32176,43797,2023-12-03,Size Issue,267.42
32177,164324,2023-12-14,Size Issue,94.67
32178,299614,2023-05-18,Changed Mind,12.09
32179,282267,2025-05-11,Wrong Item,7.32
32180,124201,2023-06-14,Defective,44.9
32181,102075,2024-04-04,Defective,17.56
32182,218025,2025-04-05,Wrong Item,17.51
32183,175472,2023-12-30,Changed Mind,81.88
32184,133129,2023-06-06,Other,26.97
32185,46255,2024-12-19,Late Delivery,12.1
32186,178192,2023-10-19,Size Issue,322.37
32187,116471,2023-03-24,Other,72.53
32188,245051,2025-08-02,Size Issue,4.67
32189,102783,2023-09-13,Late Delivery,41.31
32190,110272,2025-06-20,Defective,7.15
32191,95472,2025-04-09,Size Issue,287.4
32192,269639,2025-06-27,Wrong Item,208.54
32193,236438,2024-05-11,Changed Mind,68.95
32194,58157,2023-03-25,Defective,46.52
32195,166471,2024-12-19,Changed Mind,69.96
32196,141446,2025-05-08,Changed Mind,8.93
32197,224933,2023-04-19,Late Delivery,38.89
32198,85313,2023-10-19,Size Issue,8.2
32199,299377,2024-12-08,Size Issue,94.87
32200,39669,2025-04-06,Wrong Item,204.33
32201,266140,2025-01-25,Defective,3.37
32202,72642,2024-08-11,Size Issue,37.63
32203,297582,2024-10-30,Late Delivery,2.28
32204,34605,2025-08-21,Changed Mind,91.3
32205,139506,2024-05-06,Late Delivery,83.52
32206,98099,2024-04-25,Late Delivery,19.64
32207,159259,2023-05-26,Defective,34.38
32208,68354,2024-01-31,Changed Mind,25.37
32209,130150,2023-06-27,Defective,6.28
32210,178280,2024-07-20,Changed Mind,82.11
32211,34339,2024-05-27,Other,18.43
32212,93896,2025-06-15,Size Issue,22.71
32213,237657,2024-02-04,Late Delivery,9.56
32214,163563,2023-12-20,Wrong Item,12.29
32215,152066,2023-04-14,Late Delivery,33.29
32216,235139,2023-06-15,Changed Mind,44.97
32217,32777,2025-06-03,Changed Mind,62.33
32218,215943,2024-03-09,Wrong Item,35.01
32219,39818,2023-10-28,Late Delivery,106.49
32220,229858,2025-08-04,Defective,7.26
32221,252336,2023-11-18,Size Issue,75.49
32222,10494,2025-03-27,Wrong Item,16.19
32223,156104,2023-10-14,Other,13.74
32224,103448,2024-09-12,Defective,21.94
32225,7106,2023-07-29,Wrong Item,20.01
32226,43547,2024-07-19,Defective,51.89
32227,293409,2023-09-14,Size Issue,69.42
32228,192927,2025-06-22,Size Issue,14.02
32229,128956,2023-04-02,Defective,63.5
32230,238719,2023-07-09,Size Issue,49.44
32231,225575,2023-08-30,Changed Mind,35.48
32232,283246,2024-03-14,Late Delivery,6.08
32233,132450,2024-08-04,Changed Mind,18.18
32234,43039,2025-01-09,Size Issue,15.71
32235,283249,2023-07-18,Changed Mind,89.25
32236,229092,2025-01-22,Size Issue,16.47
32237,119112,2025-08-06,Late Delivery,20.37
32238,122824,2023-02-03,Size Issue,29.84
32239,163721,2023-06-24,Defective,20.86
32240,272835,2024-03-27,Defective,16.84
32241,34530,2025-03-11,Defective,3.72
32242,5164,2024-12-07,Wrong Item,229.22
32243,92486,2025-05-23,Changed Mind,748.08
32244,174887,2024-01-14,Defective,206.05
32245,11915,2023-01-25,Late Delivery,42.78
32246,179464,2024-09-07,Changed Mind,11.77
32247,212012,2024-08-30,Size Issue,17.37
32248,184649,2024-12-19,Size Issue,42.8
32249,44019,2024-12-30,Late Delivery,132.7
32250,295672,2024-04-02,Size Issue,15.4
32251,293532,2024-03-03,Wrong Item,177.16
32252,165951,2024-11-29,Other,69.87
32253,126993,2024-04-26,Size Issue,23.78
32254,39951,2025-01-15,Defective,6.72
32255,34412,2023-06-05,Other,18.11
32256,131863,2024-09-03,Size Issue,57.82
32257,76149,2023-02-26,Size Issue,87.15
32258,148566,2023-01-03,Wrong Item,19.97
32259,86681,2024-07-17,Changed Mind,13.48
32260,20226,2025-04-26,Late Delivery,24.64
32261,237925,2023-12-30,Wrong Item,153.35
32262,168896,2025-06-03,Size Issue,9.15
32263,44355,2025-08-03,Changed Mind,56.09
32264,188132,2025-05-07,Late Delivery,20.18
32265,210798,2025-06-29,Other,60.27
32266,133794,2023-08-22,Size Issue,60.65
32267,40573,2025-05-16,Size Issue,210.23
32268,282380,2024-04-26,Changed Mind,93.8
32269,11865,2023-09-10,Changed Mind,15.31
32270,85102,2023-06-10,Late Delivery,108.46
32271,249797,2023-12-29,Other,29.74
32272,49655,2024-04-18,Size Issue,64.18
32273,292619,2024-01-29,Changed Mind,35.37
32274,134181,2023-01-24,Size Issue,28.68
32275,50703,2023-06-01,Defective,60.3
32276,30741,2024-02-11,Defective,107.09
32277,269821,2024-12-05,Defective,123.25
32278,276616,2023-12-01,Size Issue,10.55
32279,87205,2023-10-13,Size Issue,180.32
32280,113254,2024-10-12,Changed Mind,28.86
32281,30161,2024-11-07,Size Issue,28.08
32282,193228,2023-11-23,Changed Mind,10.8
32283,198027,2023-12-24,Size Issue,42.33
32284,87078,2024-08-18,Defective,274.7
32285,240305,2023-04-21,Changed Mind,22.29
32286,76327,2025-03-25,Defective,49.9
32287,51003,2024-06-18,Wrong Item,30.04
32288,196701,2025-07-02,Changed Mind,236.79
32289,177883,2025-01-11,Defective,103.05
32290,3209,2023-04-10,Changed Mind,59.46
32291,77340,2025-02-06,Size Issue,22.6
32292,94909,2023-05-24,Size Issue,484.82
32293,166299,2024-07-10,Defective,83.65
32294,56596,2024-09-18,Size Issue,518.7
32295,188372,2023-05-14,Other,12.61
32296,194893,2024-07-18,Late Delivery,149.39
32297,148869,2024-01-16,Changed Mind,278.77
32298,176959,2025-02-24,Changed Mind,21.72
32299,242445,2023-12-12,Defective,60.16
32300,287918,2025-04-21,Size Issue,14.45
32301,24920,2024-10-06,Late Delivery,2.75
32302,259061,2024-05-01,Size Issue,50.77
32303,59732,2023-10-13,Wrong Item,5.46
32304,32927,2024-02-16,Other,38.47
32305,170409,2024-10-06,Size Issue,61.63
32306,224543,2025-03-29,Size Issue,5.55
32307,220111,2023-12-04,Changed Mind,36.44
32308,144137,2025-08-06,Defective,15.71
32309,138492,2023-12-23,Defective,13.0
32310,92411,2023-11-04,Changed Mind,32.58
32311,179142,2023-11-22,Late Delivery,15.69
32312,91822,2023-10-18,Changed Mind,39.94
32313,88320,2023-02-01,Size Issue,64.7
32314,240915,2025-05-02,Late Delivery,23.14
32315,39125,2023-03-10,Changed Mind,65.41
32316,113881,2025-01-20,Changed Mind,263.56
32317,252450,2023-07-02,Size Issue,39.26
32318,53808,2023-03-23,Size Issue,113.52
32319,258803,2024-07-04,Other,87.96
32320,115933,2024-06-14,Defective,107.2
32321,224902,2023-12-22,Changed Mind,42.59
32322,18814,2023-04-20,Wrong Item,97.21
32323,21866,2023-01-22,Wrong Item,221.78
32324,53747,2023-12-12,Other,76.47
32325,97075,2024-11-23,Changed Mind,13.86
32326,246019,2023-06-07,Defective,17.22
32327,2881,2024-01-07,Wrong Item,11.83
32328,121112,2023-04-19,Size Issue,16.29
32329,107073,2025-05-22,Defective,18.08
32330,283014,2023-03-22,Wrong Item,58.18
32331,298938,2023-05-26,Wrong Item,95.81
32332,1319,2023-11-21,Defective,101.71
32333,271652,2024-07-04,Late Delivery,59.82
32334,181917,2024-06-30,Defective,39.81
32335,52037,2023-08-02,Defective,12.83
32336,233301,2023-12-03,Late Delivery,106.31
32337,110462,2025-02-24,Late Delivery,20.51
32338,185886,2024-01-07,Wrong Item,64.52
32339,74391,2024-09-09,Defective,84.89
32340,26637,2025-01-19,Late Delivery,22.28
32341,65353,2024-08-13,Late Delivery,13.76
32342,3154,2025-01-05,Changed Mind,18.66
32343,195655,2025-06-20,Changed Mind,22.73
32344,243926,2023-04-16,Size Issue,60.77
32345,267400,2025-07-09,Size Issue,4.44
32346,97640,2023-04-20,Defective,7.4
32347,89053,2023-12-09,Wrong Item,17.89
32348,79127,2024-12-20,Size Issue,9.63
32349,274920,2023-10-12,Changed Mind,21.84
32350,150288,2024-06-25,Size Issue,181.47
32351,276016,2023-06-20,Size Issue,54.49
32352,40774,2024-06-04,Late Delivery,20.0
32353,250086,2023-10-22,Size Issue,52.77
32354,62308,2025-01-23,Changed Mind,13.73
32355,174517,2025-05-31,Wrong Item,36.06
32356,288911,2024-05-04,Late Delivery,326.95
32357,7849,2025-02-03,Defective,32.08
32358,23422,2023-08-10,Defective,71.49
32359,145975,2025-05-09,Other,70.42
32360,131987,2023-11-06,Defective,7.14
32361,216098,2023-08-26,Late Delivery,4.39
32362,145533,2024-04-27,Late Delivery,39.01
32363,118322,2023-09-19,Changed Mind,86.29
32364,198737,2025-02-06,Other,27.9
32365,24824,2023-11-12,Late Delivery,58.16
32366,266764,2023-06-12,Size Issue,53.18
32367,189737,2023-06-21,Other,85.84
32368,220161,2025-05-06,Late Delivery,9.2
32369,184420,2023-10-24,Changed Mind,65.75
32370,20424,2025-03-10,Wrong Item,43.92
32371,278954,2025-04-13,Late Delivery,19.85
32372,273866,2023-08-31,Other,23.84
32373,196938,2024-05-25,Defective,8.62
32374,69170,2024-12-27,Late Delivery,17.18
32375,10260,2025-04-14,Wrong Item,60.29
32376,175754,2023-11-30,Wrong Item,161.64
32377,124779,2024-10-17,Defective,27.11
32378,155771,2025-08-17,Defective,104.34
32379,75666,2024-07-08,Other,436.19
32380,241753,2025-07-21,Other,196.53
32381,222091,2024-12-27,Wrong Item,24.17
32382,91767,2024-11-24,Changed Mind,32.15
32383,273886,2024-04-17,Size Issue,58.11
32384,178302,2024-06-14,Defective,76.9
32385,148778,2024-02-26,Changed Mind,37.54
32386,91330,2024-07-20,Late Delivery,21.76
32387,171524,2023-03-16,Defective,40.64
32388,295029,2024-01-04,Size Issue,48.34
32389,105182,2024-03-21,Wrong Item,46.63
32390,104052,2024-06-26,Changed Mind,233.64
32391,140961,2023-01-12,Defective,155.99
32392,101771,2024-09-14,Changed Mind,90.6
32393,178605,2025-03-30,Changed Mind,146.14
32394,44471,2024-12-18,Changed Mind,54.69
32395,523,2023-06-07,Size Issue,22.19
32396,195942,2024-10-04,Wrong Item,68.25
32397,237379,2023-01-02,Other,16.46
32398,201004,2024-02-12,Size Issue,66.41
32399,139352,2025-05-08,Defective,78.95
32400,78562,2024-02-29,Late Delivery,121.85
32401,221423,2023-05-04,Late Delivery,45.4
32402,93394,2023-09-15,Other,32.79
32403,261844,2024-06-27,Size Issue,44.89
32404,39856,2023-10-24,Size Issue,68.14
32405,296872,2025-05-07,Size Issue,12.96
32406,40372,2023-05-24,Defective,157.45
32407,130233,2023-11-07,Defective,63.94
32408,211579,2023-12-22,Defective,48.99
32409,101179,2023-01-05,Late Delivery,111.64
32410,145768,2024-04-06,Changed Mind,107.7
32411,204880,2023-10-28,Defective,30.09
32412,129796,2024-12-24,Size Issue,111.07
32413,291693,2024-11-16,Wrong Item,55.54
32414,24727,2024-12-15,Other,20.92
32415,151364,2023-08-11,Late Delivery,56.74
32416,293844,2023-07-16,Changed Mind,14.48
32417,109855,2024-09-09,Changed Mind,25.69
32418,36264,2025-04-14,Changed Mind,105.96
32419,119427,2024-04-10,Defective,114.77
32420,171258,2023-02-13,Defective,47.25
32421,176419,2025-03-16,Wrong Item,66.57
32422,226964,2024-01-01,Size Issue,38.46
32423,204021,2023-09-07,Defective,3.86
32424,3976,2024-04-22,Other,53.98
32425,14670,2024-08-18,Other,404.41
32426,222892,2025-02-14,Late Delivery,7.59
32427,263162,2024-10-04,Size Issue,190.66
32428,231486,2023-01-02,Changed Mind,35.84
32429,144025,2024-02-22,Late Delivery,30.99
32430,1630,2024-07-26,Changed Mind,27.69
32431,136905,2025-06-09,Size Issue,90.99
32432,181921,2023-03-14,Changed Mind,38.77
32433,181930,2023-02-11,Defective,13.53
32434,150589,2023-08-21,Defective,203.77
32435,289853,2025-08-06,Size Issue,4.29
32436,186345,2025-03-29,Wrong Item,46.47
32437,143963,2024-10-03,Wrong Item,19.87
32438,159940,2024-12-20,Changed Mind,5.03
32439,81169,2023-09-28,Other,50.9
32440,45796,2024-09-17,Wrong Item,28.63
32441,27286,2024-01-12,Wrong Item,159.75
32442,175305,2023-02-19,Wrong Item,165.48
32443,159824,2023-11-03,Defective,116.66
32444,142805,2024-06-04,Wrong Item,54.07
32445,20803,2023-05-16,Changed Mind,12.56
32446,40272,2024-02-02,Size Issue,126.46
32447,150448,2024-05-31,Other,34.88
32448,172448,2025-04-10,Changed Mind,2.93
32449,53260,2024-05-01,Defective,27.42
32450,283752,2024-08-29,Wrong Item,80.83
32451,87358,2024-08-03,Defective,43.97
32452,113168,2023-08-30,Changed Mind,337.32
32453,272050,2025-04-06,Size Issue,131.73
32454,95928,2025-05-14,Defective,24.23
32455,123608,2023-05-10,Wrong Item,94.3
32456,38773,2025-07-03,Changed Mind,24.93
32457,34496,2023-07-04,Defective,11.93
32458,253293,2024-09-10,Changed Mind,74.16
32459,295728,2023-10-06,Changed Mind,66.16
32460,198836,2024-06-15,Size Issue,19.22
32461,146496,2025-08-10,Other,23.42
32462,134078,2025-04-14,Wrong Item,234.08
32463,3211,2023-06-19,Late Delivery,36.6
32464,257762,2025-04-07,Wrong Item,11.95
32465,58407,2024-09-15,Late Delivery,32.72
32466,157729,2023-03-15,Changed Mind,51.46
32467,138165,2023-05-31,Late Delivery,19.89
32468,140861,2025-03-20,Changed Mind,37.56
32469,149859,2024-06-18,Changed Mind,88.09
32470,24029,2023-10-03,Changed Mind,30.27
32471,99545,2024-12-21,Late Delivery,13.27
32472,191007,2025-08-05,Defective,7.36
32473,176404,2024-07-14,Defective,114.91
32474,18261,2024-06-13,Late Delivery,40.32
32475,33903,2024-09-18,Size Issue,39.06
32476,159192,2024-09-20,Wrong Item,19.74
32477,212151,2024-08-05,Defective,62.03
32478,47412,2024-06-08,Size Issue,56.87
32479,197230,2024-05-02,Changed Mind,24.54
32480,173220,2023-03-22,Late Delivery,118.14
32481,229318,2025-05-17,Defective,41.59
32482,52247,2023-08-06,Defective,29.42
32483,78557,2024-03-11,Wrong Item,104.82
32484,62845,2024-04-29,Changed Mind,27.16
32485,43276,2025-04-25,Late Delivery,40.72
32486,268988,2024-09-06,Size Issue,73.91
32487,170956,2025-08-09,Changed Mind,13.92
32488,92159,2024-01-25,Late Delivery,27.6
32489,259135,2024-06-25,Late Delivery,67.55
32490,41963,2024-12-27,Wrong Item,8.29
32491,224607,2024-04-02,Wrong Item,96.49
32492,281167,2025-07-20,Wrong Item,30.19
32493,254881,2024-09-01,Changed Mind,147.6
32494,210704,2025-01-31,Other,208.43
32495,40797,2023-05-25,Other,119.26
32496,114678,2025-08-20,Late Delivery,136.12
32497,95563,2025-04-15,Size Issue,71.58
32498,44472,2025-07-20,Size Issue,77.86
32499,246360,2025-07-28,Size Issue,8.62
32500,205360,2025-06-19,Wrong Item,40.72
32501,141919,2023-04-06,Late Delivery,39.67
32502,287119,2025-03-20,Defective,24.93
32503,210746,2025-07-26,Wrong Item,31.63
32504,134064,2025-06-12,Wrong Item,17.43
32505,252696,2024-06-02,Changed Mind,32.75
32506,275460,2024-02-26,Defective,7.0
32507,150926,2025-05-01,Late Delivery,3.77
32508,273589,2024-06-15,Size Issue,45.17
32509,73038,2025-03-17,Size Issue,26.13
32510,34966,2023-12-24,Changed Mind,84.96
32511,93846,2023-09-20,Other,75.25
32512,284057,2025-02-28,Defective,53.42
32513,230587,2024-09-22,Changed Mind,101.1
32514,224123,2023-12-15,Wrong Item,68.85
32515,82961,2024-03-29,Late Delivery,11.7
32516,162517,2024-12-16,Other,21.58
32517,90337,2023-04-08,Size Issue,28.37
32518,138986,2023-07-13,Wrong Item,15.44
32519,76391,2023-01-21,Wrong Item,73.94
32520,1399,2024-11-19,Changed Mind,19.17
32521,205976,2023-05-06,Changed Mind,9.79
32522,179795,2023-11-10,Wrong Item,34.29
32523,40873,2024-09-19,Size Issue,76.03
32524,136297,2023-04-02,Late Delivery,23.81
32525,179226,2023-03-22,Size Issue,68.82
32526,287701,2023-11-07,Size Issue,2.27
32527,288735,2025-07-27,Size Issue,96.57
32528,294184,2023-10-12,Size Issue,59.07
32529,104098,2023-05-10,Changed Mind,8.23
32530,153826,2023-02-05,Changed Mind,91.86
32531,238791,2024-03-02,Size Issue,68.25
32532,111125,2024-02-14,Defective,51.76
32533,251176,2024-04-30,Other,42.14
32534,78703,2023-06-23,Late Delivery,8.92
32535,140429,2023-11-24,Changed Mind,127.76
32536,210956,2023-07-15,Size Issue,12.62
32537,97139,2025-04-23,Changed Mind,23.94
32538,270056,2025-07-23,Late Delivery,48.98
32539,154463,2023-02-28,Size Issue,49.88
32540,66135,2025-02-11,Size Issue,10.94
32541,285457,2024-07-05,Changed Mind,20.13
32542,8860,2024-04-19,Changed Mind,53.8
32543,140019,2024-08-09,Changed Mind,103.99
32544,112806,2023-10-21,Changed Mind,25.11
32545,277588,2024-04-18,Late Delivery,17.05
32546,226740,2024-04-11,Wrong Item,53.61
32547,62473,2024-07-29,Size Issue,43.69
32548,258400,2023-11-29,Defective,22.74
32549,59297,2023-09-02,Changed Mind,51.58
32550,222605,2023-09-19,Size Issue,34.46
32551,110860,2023-08-15,Late Delivery,204.33
32552,262465,2024-07-07,Size Issue,52.52
32553,37956,2024-08-15,Late Delivery,25.79
32554,66996,2024-12-22,Size Issue,11.41
32555,10614,2024-11-05,Other,168.85
32556,79847,2024-09-16,Changed Mind,32.53
32557,76664,2025-08-11,Late Delivery,83.59
32558,175944,2024-09-29,Wrong Item,22.86
32559,137094,2023-10-09,Defective,8.97
32560,158383,2023-03-28,Changed Mind,37.77
32561,64375,2025-03-15,Defective,13.4
32562,291468,2024-03-15,Size Issue,33.7
32563,107699,2023-05-27,Late Delivery,44.72
32564,38570,2023-01-11,Wrong Item,24.09
32565,195217,2024-10-17,Late Delivery,11.99
32566,105232,2025-03-18,Late Delivery,34.98
32567,135150,2023-05-01,Defective,23.61
32568,87268,2025-01-25,Defective,267.85
32569,55732,2024-05-15,Late Delivery,116.68
32570,66205,2023-09-06,Late Delivery,43.94
32571,38633,2025-06-18,Other,16.23
32572,122467,2024-08-15,Wrong Item,90.69
32573,256032,2023-04-17,Size Issue,32.17
32574,290619,2025-01-17,Defective,48.39
32575,236227,2024-04-19,Size Issue,2.19
32576,113735,2023-09-04,Defective,62.83
32577,293678,2024-04-13,Defective,8.51
32578,7141,2025-01-30,Late Delivery,294.41
32579,12820,2025-05-26,Other,23.99
32580,191079,2024-02-02,Defective,69.06
32581,159221,2024-09-12,Wrong Item,13.33
32582,134605,2025-03-05,Size Issue,8.59
32583,252588,2023-05-28,Late Delivery,57.67
32584,293893,2024-06-04,Size Issue,62.98
32585,135979,2023-04-19,Changed Mind,37.35
32586,90022,2025-08-07,Late Delivery,72.74
32587,166383,2025-03-21,Late Delivery,187.46
32588,118100,2023-10-20,Changed Mind,3.22
32589,151891,2025-05-17,Changed Mind,39.75
32590,199014,2025-08-01,Defective,11.89
32591,130653,2024-10-01,Changed Mind,40.03
32592,220176,2025-08-06,Size Issue,28.06
32593,247292,2023-03-27,Changed Mind,79.17
32594,53200,2024-07-15,Defective,32.51
32595,81018,2024-04-03,Changed Mind,24.67
32596,190062,2025-03-06,Other,36.37
32597,20486,2024-10-18,Changed Mind,27.46
32598,60041,2025-05-30,Changed Mind,10.44
32599,134243,2024-10-18,Other,11.83
32600,179100,2024-04-12,Changed Mind,76.79
32601,35537,2023-10-24,Defective,188.25
32602,75730,2025-06-01,Size Issue,40.79
32603,261828,2024-06-15,Size Issue,31.17
32604,159805,2023-12-06,Changed Mind,65.46
32605,188475,2024-04-25,Late Delivery,70.43
32606,259617,2024-06-25,Wrong Item,118.28
32607,287107,2024-03-03,Changed Mind,41.91
32608,271022,2024-11-01,Late Delivery,84.6
32609,164993,2024-08-14,Wrong Item,139.98
32610,112996,2024-04-05,Late Delivery,57.35
32611,281231,2024-07-07,Wrong Item,73.28
32612,223238,2023-05-08,Wrong Item,34.92
32613,38205,2023-03-10,Size Issue,34.74
32614,196439,2024-07-09,Changed Mind,19.34
32615,34258,2023-01-10,Changed Mind,48.9
32616,260056,2024-12-08,Late Delivery,147.17
32617,251465,2025-03-27,Defective,127.77
32618,38139,2024-12-16,Late Delivery,31.51
32619,1304,2023-09-06,Size Issue,9.71
32620,237995,2025-08-12,Size Issue,10.73
32621,122318,2024-08-14,Size Issue,43.01
32622,26720,2024-12-17,Late Delivery,306.5
32623,246961,2024-11-27,Size Issue,55.36
32624,65758,2025-08-22,Wrong Item,97.7
32625,143055,2023-06-10,Changed Mind,129.84
32626,122214,2024-12-07,Other,243.05
32627,298430,2023-02-26,Late Delivery,25.1
32628,293207,2025-01-06,Wrong Item,80.21
32629,201993,2025-08-03,Changed Mind,366.99
32630,129604,2023-06-14,Defective,110.58
32631,78793,2025-05-27,Wrong Item,52.89
32632,276193,2023-12-25,Changed Mind,9.4
32633,186814,2024-12-16,Other,20.67
32634,247634,2023-09-28,Changed Mind,23.62
32635,131126,2024-09-05,Defective,13.39
32636,268271,2023-09-16,Changed Mind,77.05
32637,162637,2024-12-02,Size Issue,11.55
32638,96653,2024-08-23,Size Issue,25.47
32639,215253,2024-07-05,Changed Mind,57.93
32640,148192,2023-10-02,Changed Mind,31.79
32641,12766,2023-12-12,Changed Mind,100.11
32642,196550,2023-06-17,Changed Mind,357.31
32643,27924,2023-03-05,Size Issue,8.46
32644,274941,2025-05-07,Changed Mind,18.65
32645,133225,2025-02-07,Size Issue,40.11
32646,2114,2024-10-13,Changed Mind,85.55
32647,13762,2025-04-23,Late Delivery,79.97
32648,297823,2023-01-28,Defective,14.21
32649,242037,2024-04-21,Other,18.3
32650,94759,2025-07-03,Defective,131.41
32651,64162,2024-01-25,Size Issue,231.86
32652,181171,2025-07-15,Changed Mind,20.42
32653,198992,2024-12-25,Wrong Item,16.32
32654,215727,2025-02-17,Size Issue,34.67
32655,145891,2025-07-18,Wrong Item,5.01
32656,297460,2023-12-20,Defective,34.88
32657,216164,2025-03-22,Defective,38.09
