product_id,category,sub_category,brand,cost,price
1698,Books,SubA,Brand_15,48.77,70.95
1699,Electronics,SubB,Brand_12,17.52,25.87
1700,Grocery,SubB,Brand_37,3.38,4.1
1701,Beauty,SubB,Brand_28,27.49,33.27
1702,Toys,SubC,Brand_20,128.56,194.4
1703,Books,SubB,Brand_39,16.06,25.98
1704,Home,SubA,Brand_24,17.04,30.08
1705,Home,SubA,Brand_21,9.12,11.92
1706,Grocery,SubC,Brand_10,30.84,38.92
1707,Home,SubD,Brand_46,10.93,13.46
1708,Toys,SubC,Brand_14,50.15,73.3
1709,Grocery,SubD,Brand_37,11.07,17.42
1710,Toys,SubB,Brand_18,27.2,46.36
1711,Beauty,SubC,Brand_24,19.18,30.87
1712,Electronics,SubA,Brand_14,81.07,107.42
1713,Beauty,SubB,Brand_34,28.91,42.7
1714,Beauty,SubA,Brand_12,69.69,121.69
1715,Toys,SubB,Brand_22,22.05,30.78
1716,Grocery,SubC,Brand_6,17.15,25.71
1717,Grocery,SubD,Brand_36,19.32,34.3
1718,Home,SubB,Brand_45,9.99,16.39
1719,Fashion,SubD,Brand_36,32.27,53.2
1720,Electronics,SubB,Brand_22,10.74,14.51
1721,Toys,SubA,Brand_14,22.13,32.06
1722,Home,SubA,Brand_16,43.18,53.95
1723,Books,SubB,Brand_36,83.17,130.07
1724,Fashion,SubD,Brand_25,23.16,29.23
1725,Fashion,SubC,Brand_32,43.42,73.88
1726,Toys,SubC,Brand_33,38.99,65.84
1727,Sports,SubA,Brand_45,14.18,21.56
1728,Electronics,SubC,Brand_36,133.32,171.28
1729,Fashion,SubA,Brand_20,11.91,14.47
1730,Toys,SubC,Brand_18,21.71,36.43
1731,Toys,SubB,Brand_38,74.03,115.49
1732,Home,SubA,Brand_3,72.4,117.76
1733,Books,SubA,Brand_23,20.26,28.01
1734,Sports,SubB,Brand_32,48.77,73.43
1735,Electronics,SubA,Brand_45,16.35,26.95
1736,Grocery,SubC,Brand_16,12.88,19.03
1737,Beauty,SubC,Brand_5,6.71,10.47
1738,Books,SubA,Brand_4,38.37,64.23
1739,Books,SubC,Brand_21,42.18,56.06
1740,Home,SubD,Brand_40,12.0,14.87
1741,Grocery,SubA,Brand_14,25.46,38.68
1742,Fashion,SubB,Brand_39,217.37,268.95
1743,Fashion,SubD,Brand_31,56.13,93.17
1744,Home,SubA,Brand_14,8.89,14.5
1745,Toys,SubB,Brand_6,49.26,85.17
1746,Fashion,SubC,Brand_12,8.92,14.13
1747,Sports,SubB,Brand_16,1.48,1.84
1748,Electronics,SubD,Brand_17,19.64,26.55
1749,Books,SubC,Brand_45,81.66,137.58
1750,Books,SubA,Brand_23,70.35,91.47
1751,Sports,SubC,Brand_14,28.09,45.48
1752,Grocery,SubA,Brand_7,12.28,20.48
1753,Fashion,SubA,Brand_46,30.99,43.33
1754,Books,SubB,Brand_32,15.7,21.88
1755,Beauty,SubB,Brand_15,12.6,19.34
1756,Grocery,SubB,Brand_44,52.02,89.31
1757,Electronics,SubD,Brand_17,12.46,16.63
1758,Electronics,SubD,Brand_41,55.16,97.34
1759,Books,SubB,Brand_47,11.74,18.31
1760,Home,SubD,Brand_44,127.53,228.95
1761,Grocery,SubC,Brand_34,4.57,5.73
1762,Books,SubC,Brand_5,8.45,10.78
1763,Home,SubD,Brand_45,17.39,29.49
1764,Books,SubD,Brand_27,3.35,5.76
1765,Beauty,SubC,Brand_23,1.98,2.91
1766,Grocery,SubA,Brand_40,3.38,5.5
1767,Toys,SubC,Brand_14,15.38,26.46
1768,Electronics,SubC,Brand_15,15.73,19.28
1769,Books,SubD,Brand_43,26.99,41.68
1770,Beauty,SubC,Brand_33,16.75,28.68
1771,Home,SubD,Brand_31,26.19,37.68
1772,Home,SubD,Brand_35,13.34,18.43
1773,Electronics,SubB,Brand_17,38.06,63.84
1774,Sports,SubC,Brand_28,34.14,47.85
1775,Books,SubA,Brand_19,14.91,17.92
1776,Grocery,SubB,Brand_46,32.31,57.37
1777,Fashion,SubD,Brand_23,16.85,26.21
1778,Home,SubD,Brand_32,5.08,8.59
1779,Grocery,SubA,Brand_40,45.14,76.52
1780,Grocery,SubD,Brand_13,8.84,10.96
1781,Toys,SubC,Brand_20,44.71,58.24
1782,Grocery,SubB,Brand_35,26.77,37.12
1783,Grocery,SubD,Brand_5,18.54,25.82
1784,Toys,SubD,Brand_9,3.69,5.89
1785,Home,SubA,Brand_29,79.96,125.85
1786,Grocery,SubC,Brand_6,14.42,21.58
1787,Sports,SubD,Brand_25,35.4,46.97
1788,Sports,SubA,Brand_31,18.05,25.8
1789,Beauty,SubD,Brand_22,15.67,23.91
1790,Toys,SubA,Brand_2,23.79,35.23
1791,Beauty,SubA,Brand_45,20.48,26.14
1792,Toys,SubC,Brand_5,15.73,25.01
1793,Books,SubD,Brand_27,19.03,23.67
1794,Books,SubC,Brand_25,29.37,41.91
1795,Grocery,SubA,Brand_8,31.3,50.89
1796,Fashion,SubB,Brand_1,20.8,25.21
1797,Books,SubD,Brand_20,34.97,53.92
1798,Fashion,SubB,Brand_44,13.65,19.12
1799,Books,SubD,Brand_23,148.14,178.55
1800,Electronics,SubC,Brand_32,76.15,100.08
1801,Books,SubC,Brand_11,39.72,70.09
1802,Beauty,SubC,Brand_39,3.48,5.26
1803,Home,SubC,Brand_47,34.51,62.06
1804,Grocery,SubC,Brand_24,14.77,22.37
1805,Beauty,SubB,Brand_11,8.29,12.65
1806,Home,SubC,Brand_29,14.44,20.72
1807,Sports,SubA,Brand_26,9.16,12.7
1808,Beauty,SubA,Brand_16,31.56,42.64
1809,Sports,SubB,Brand_35,85.64,120.41
1810,Fashion,SubD,Brand_20,42.06,62.08
1811,Fashion,SubA,Brand_46,240.33,316.08
1812,Electronics,SubD,Brand_3,4.94,6.59
1813,Books,SubB,Brand_1,12.68,17.28
1814,Beauty,SubD,Brand_47,8.56,12.58
1815,Sports,SubD,Brand_1,60.47,96.25
1816,Home,SubD,Brand_17,16.4,28.1
1817,Fashion,SubD,Brand_2,23.72,32.55
1818,Books,SubB,Brand_29,35.38,46.36
1819,Fashion,SubA,Brand_20,5.4,7.71
1820,Home,SubC,Brand_6,11.43,19.85
1821,Books,SubD,Brand_8,49.07,59.17
1822,Books,SubA,Brand_29,12.21,19.62
1823,Sports,SubA,Brand_48,4.28,6.36
1824,Sports,SubB,Brand_33,8.88,11.51
1825,Beauty,SubA,Brand_3,15.46,21.53
1826,Beauty,SubB,Brand_35,23.24,31.02
1827,Toys,SubD,Brand_5,18.77,32.41
1828,Grocery,SubD,Brand_27,11.51,17.14
1829,Toys,SubC,Brand_44,46.58,71.63
1830,Electronics,SubC,Brand_12,17.81,27.72
1831,Fashion,SubC,Brand_20,24.15,38.25
1832,Beauty,SubA,Brand_45,12.07,18.07
1833,Sports,SubD,Brand_20,77.77,94.16
1834,Home,SubB,Brand_9,14.06,19.7
1835,Sports,SubC,Brand_39,21.39,28.03
1836,Fashion,SubB,Brand_4,50.77,81.64
1837,Toys,SubB,Brand_19,25.73,31.75
1838,Sports,SubC,Brand_38,25.16,38.7
1839,Grocery,SubD,Brand_27,3.39,4.5
1840,Electronics,SubC,Brand_45,36.9,65.29
1841,Fashion,SubB,Brand_43,21.03,29.47
1842,Toys,SubC,Brand_13,32.56,45.43
1843,Grocery,SubB,Brand_13,23.59,41.38
1844,Home,SubB,Brand_22,12.09,17.54
1845,Toys,SubC,Brand_28,44.73,79.52
1846,Books,SubA,Brand_47,23.9,29.03
1847,Grocery,SubC,Brand_45,6.27,8.68
1848,Grocery,SubA,Brand_22,64.94,103.89
1849,Electronics,SubB,Brand_43,5.52,9.57
1850,Fashion,SubB,Brand_19,45.0,60.92
1851,Home,SubA,Brand_8,76.25,134.07
1852,Electronics,SubB,Brand_8,7.39,11.5
1853,Toys,SubA,Brand_42,17.91,30.1
1854,Electronics,SubA,Brand_26,16.47,23.69
1855,Grocery,SubB,Brand_48,17.15,22.76
1856,Fashion,SubD,Brand_26,103.85,181.4
1857,Beauty,SubA,Brand_23,7.47,13.15
1858,Electronics,SubC,Brand_43,15.18,22.75
1859,Books,SubC,Brand_13,77.38,93.16
1860,Electronics,SubB,Brand_28,14.96,18.94
1861,Toys,SubD,Brand_9,8.62,13.31
1862,Toys,SubB,Brand_20,25.34,30.77
1863,Home,SubD,Brand_19,41.3,59.4
1864,Toys,SubA,Brand_48,14.04,19.4
1865,Sports,SubA,Brand_39,32.94,53.65
1866,Fashion,SubA,Brand_12,5.79,7.14
1867,Fashion,SubA,Brand_15,6.09,9.09
1868,Beauty,SubC,Brand_31,13.46,20.83
1869,Beauty,SubC,Brand_14,34.01,53.41
1870,Fashion,SubB,Brand_11,39.69,57.28
1871,Books,SubD,Brand_26,6.9,9.54
1872,Beauty,SubA,Brand_42,38.39,61.79
1873,Home,SubA,Brand_27,23.23,39.69
1874,Toys,SubD,Brand_11,9.07,14.66
1875,Fashion,SubD,Brand_38,6.02,10.59
1876,Grocery,SubB,Brand_34,24.6,40.11
1877,Beauty,SubD,Brand_43,63.84,105.9
1878,Fashion,SubA,Brand_19,20.65,26.86
1879,Sports,SubA,Brand_6,8.62,12.51
1880,Electronics,SubA,Brand_46,3.72,5.55
1881,Toys,SubA,Brand_38,79.22,107.25
1882,Fashion,SubA,Brand_49,51.08,77.49
1883,Electronics,SubB,Brand_42,26.25,36.08
1884,Beauty,SubA,Brand_28,75.64,121.97
1885,Electronics,SubB,Brand_1,24.47,36.27
1886,Toys,SubA,Brand_35,12.4,18.29
1887,Fashion,SubC,Brand_40,32.96,59.0
1888,Sports,SubC,Brand_8,9.48,13.61
1889,Books,SubC,Brand_47,8.16,11.57
1890,Beauty,SubC,Brand_7,40.05,55.72
1891,Fashion,SubB,Brand_11,43.2,75.03
1892,Toys,SubB,Brand_39,6.36,9.53
1893,Beauty,SubD,Brand_4,6.57,10.25
1894,Home,SubA,Brand_25,13.4,17.53
1895,Electronics,SubC,Brand_12,10.54,16.07
1896,Books,SubB,Brand_26,30.71,41.91
1897,Toys,SubA,Brand_38,20.88,34.21
1898,Home,SubA,Brand_46,57.06,96.97
1899,Grocery,SubB,Brand_12,26.61,43.34
1900,Fashion,SubC,Brand_43,11.2,18.35
1901,Sports,SubD,Brand_37,3.65,5.5
1902,Beauty,SubA,Brand_46,23.51,38.26
1903,Electronics,SubD,Brand_24,4.29,6.24
1904,Beauty,SubC,Brand_16,11.07,17.61
1905,Books,SubC,Brand_13,10.45,14.16
1906,Fashion,SubD,Brand_25,12.66,15.72
1907,Beauty,SubC,Brand_4,6.12,8.86
1908,Electronics,SubA,Brand_11,10.41,15.38
1909,Fashion,SubD,Brand_32,56.09,75.94
1910,Beauty,SubC,Brand_49,55.96,91.59
1911,Sports,SubD,Brand_7,79.44,98.83
1912,Toys,SubA,Brand_46,20.18,26.91
1913,Fashion,SubC,Brand_11,25.53,42.1
1914,Toys,SubA,Brand_28,56.84,83.12
1915,Grocery,SubC,Brand_41,5.32,8.64
1916,Fashion,SubB,Brand_23,41.3,63.62
1917,Sports,SubC,Brand_45,64.58,114.33
1918,Toys,SubD,Brand_23,8.99,14.01
1919,Home,SubC,Brand_50,69.42,83.92
1920,Electronics,SubA,Brand_28,127.44,179.91
1921,Home,SubA,Brand_43,40.28,51.79
1922,Beauty,SubC,Brand_47,34.15,59.93
1923,Sports,SubD,Brand_26,7.3,9.22
1924,Home,SubB,Brand_25,52.35,75.0
1925,Fashion,SubD,Brand_29,7.95,10.62
1926,Beauty,SubB,Brand_19,27.9,47.65
1927,Beauty,SubA,Brand_33,30.56,42.33
1928,Home,SubD,Brand_36,1.03,1.85
1929,Grocery,SubB,Brand_14,28.82,35.25
1930,Home,SubC,Brand_14,211.68,270.31
1931,Grocery,SubA,Brand_35,3.04,4.06
1932,Sports,SubC,Brand_30,19.05,32.13
1933,Electronics,SubA,Brand_28,3.47,5.99
1934,Home,SubD,Brand_17,8.94,11.11
1935,Books,SubD,Brand_3,3.52,4.29
1936,Grocery,SubA,Brand_16,23.09,38.02
1937,Home,SubA,Brand_46,40.85,52.29
1938,Toys,SubA,Brand_30,28.92,37.01
1939,Fashion,SubD,Brand_29,8.66,10.51
1940,Books,SubB,Brand_45,11.56,14.22
1941,Books,SubC,Brand_15,25.55,34.7
1942,Grocery,SubC,Brand_46,8.91,11.04
1943,Toys,SubD,Brand_25,6.05,8.6
1944,Toys,SubC,Brand_38,16.13,27.42
1945,Beauty,SubA,Brand_42,8.55,11.93
1946,Grocery,SubB,Brand_47,28.97,47.42
1947,Electronics,SubC,Brand_38,64.36,80.86
1948,Fashion,SubB,Brand_23,207.17,330.57
1949,Sports,SubA,Brand_25,27.11,37.68
1950,Books,SubC,Brand_42,35.77,59.02
1951,Sports,SubD,Brand_7,11.66,14.95
1952,Home,SubB,Brand_22,12.33,21.44
1953,Home,SubA,Brand_17,63.52,85.47
1954,Sports,SubB,Brand_18,15.6,22.03
1955,Home,SubC,Brand_49,21.36,37.81
1956,Electronics,SubC,Brand_41,60.12,93.01
1957,Toys,SubD,Brand_10,15.7,22.29
1958,Home,SubA,Brand_10,77.18,136.59
1959,Beauty,SubA,Brand_7,33.5,46.81
1960,Home,SubD,Brand_48,30.13,37.87
1961,Fashion,SubD,Brand_50,11.16,20.07
1962,Electronics,SubA,Brand_38,31.62,43.03
1963,Fashion,SubB,Brand_27,13.59,23.25
1964,Fashion,SubB,Brand_33,30.51,39.64
1965,Beauty,SubD,Brand_1,18.25,29.91
1966,Electronics,SubB,Brand_44,47.74,72.31
1967,Electronics,SubA,Brand_34,19.44,34.77
1968,Grocery,SubC,Brand_4,125.19,191.75
1969,Electronics,SubC,Brand_17,15.61,18.97
1970,Electronics,SubB,Brand_4,12.36,19.31
1971,Electronics,SubD,Brand_43,27.31,35.15
1972,Beauty,SubD,Brand_26,52.76,88.59
1973,Home,SubD,Brand_4,52.4,89.81
1974,Grocery,SubD,Brand_1,23.24,34.61
1975,Fashion,SubD,Brand_7,27.14,45.32
1976,Electronics,SubB,Brand_30,27.17,34.97
1977,Books,SubC,Brand_50,7.58,11.33
1978,Home,SubC,Brand_9,50.27,72.21
1979,Home,SubB,Brand_35,6.45,10.11
1980,Fashion,SubD,Brand_8,7.59,9.31
1981,Beauty,SubB,Brand_24,21.02,34.71
1982,Sports,SubC,Brand_19,15.0,18.71
1983,Sports,SubA,Brand_36,40.95,65.27
1984,Home,SubB,Brand_50,29.91,36.22
1985,Toys,SubD,Brand_43,22.65,38.49
1986,Toys,SubC,Brand_27,7.26,9.47
1987,Fashion,SubC,Brand_32,20.48,30.91
1988,Sports,SubC,Brand_14,19.08,25.89
1989,Home,SubC,Brand_18,24.43,39.91
1990,Beauty,SubD,Brand_28,13.58,18.91
1991,Sports,SubA,Brand_29,32.02,52.35
1992,Home,SubC,Brand_16,14.64,20.07
1993,Home,SubB,Brand_35,29.43,48.6
1994,Electronics,SubA,Brand_47,40.94,49.88
1995,Beauty,SubC,Brand_31,12.36,16.93
1996,Electronics,SubA,Brand_4,9.98,14.96
1997,Fashion,SubB,Brand_37,30.71,37.68
1998,Electronics,SubC,Brand_17,6.09,7.99
1999,Books,SubB,Brand_39,54.39,95.77
2000,Electronics,SubD,Brand_48,20.2,36.08
2001,Books,SubC,Brand_46,18.04,29.66
2002,Sports,SubC,Brand_26,32.69,44.17
2003,Toys,SubC,Brand_48,30.92,41.94
2004,Grocery,SubC,Brand_39,20.12,31.94
2005,Grocery,SubD,Brand_41,44.1,56.03
2006,Home,SubC,Brand_4,10.92,19.32
2007,Grocery,SubA,Brand_30,37.97,50.69
2008,Books,SubC,Brand_30,7.58,13.64
2009,Beauty,SubD,Brand_22,31.67,47.42
2010,Electronics,SubC,Brand_11,14.89,24.76
2011,Books,SubA,Brand_2,6.15,7.39
2012,Beauty,SubD,Brand_44,25.2,43.68
2013,Toys,SubD,Brand_12,19.39,26.41
2014,Grocery,SubA,Brand_30,4.99,7.99
2015,Toys,SubA,Brand_36,2.98,5.02
2016,Grocery,SubA,Brand_18,17.44,22.65
2017,Electronics,SubA,Brand_26,85.81,125.76
2018,Fashion,SubA,Brand_7,26.7,39.95
2019,Electronics,SubD,Brand_1,10.96,15.2
2020,Sports,SubD,Brand_26,52.95,78.85
2021,Books,SubC,Brand_23,45.25,62.92
2022,Home,SubC,Brand_26,62.81,88.97
2023,Fashion,SubB,Brand_45,37.01,59.28
2024,Electronics,SubC,Brand_6,44.39,70.12
2025,Beauty,SubC,Brand_6,38.62,51.73
2026,Fashion,SubA,Brand_44,13.01,22.62
2027,Books,SubA,Brand_8,4.58,7.87
2028,Grocery,SubC,Brand_24,12.51,18.83
2029,Fashion,SubB,Brand_22,54.06,78.92
2030,Grocery,SubA,Brand_19,14.19,20.24
2031,Books,SubC,Brand_37,17.55,28.51
2032,Electronics,SubC,Brand_18,7.0,11.22
2033,Books,SubD,Brand_31,12.18,16.05
2034,Fashion,SubB,Brand_37,19.84,31.8
2035,Beauty,SubD,Brand_30,31.16,42.11
2036,Toys,SubB,Brand_42,13.24,16.04
2037,Fashion,SubA,Brand_33,12.43,20.13
2038,Books,SubB,Brand_10,42.68,67.73
2039,Toys,SubC,Brand_37,26.8,38.77
2040,Books,SubC,Brand_12,29.95,45.39
2041,Beauty,SubB,Brand_30,79.14,139.94
2042,Books,SubB,Brand_27,12.69,19.76
2043,Electronics,SubB,Brand_39,19.14,30.52
2044,Home,SubD,Brand_9,32.84,40.67
2045,Grocery,SubB,Brand_21,9.13,11.87
2046,Grocery,SubA,Brand_12,24.58,33.93
2047,Fashion,SubD,Brand_29,20.4,31.08
2048,Home,SubD,Brand_33,243.55,405.74
2049,Books,SubB,Brand_43,21.88,30.47
2050,Beauty,SubA,Brand_15,56.65,80.09
2051,Fashion,SubD,Brand_2,42.21,57.14
2052,Books,SubC,Brand_39,7.06,9.55
2053,Toys,SubD,Brand_44,4.96,8.78
2054,Sports,SubB,Brand_18,24.98,39.5
2055,Books,SubA,Brand_3,62.01,80.21
2056,Home,SubB,Brand_7,25.92,42.34
2057,Fashion,SubC,Brand_43,21.47,35.07
2058,Home,SubC,Brand_18,15.49,24.78
2059,Fashion,SubC,Brand_44,6.07,7.77
2060,Books,SubB,Brand_38,8.43,12.18
2061,Electronics,SubD,Brand_37,4.64,5.87
2062,Toys,SubB,Brand_33,7.41,12.52
2063,Books,SubA,Brand_44,12.46,19.85
2064,Grocery,SubD,Brand_31,40.21,60.49
2065,Home,SubC,Brand_11,13.4,18.84
2066,Sports,SubB,Brand_4,25.17,32.99
2067,Sports,SubC,Brand_18,22.59,28.55
2068,Beauty,SubC,Brand_4,31.34,55.83
2069,Fashion,SubA,Brand_49,7.88,10.4
2070,Home,SubD,Brand_34,51.88,64.12
2071,Beauty,SubA,Brand_29,5.64,10.02
2072,Home,SubA,Brand_24,13.37,20.45
2073,Grocery,SubA,Brand_22,19.63,32.94
2074,Fashion,SubC,Brand_2,39.64,48.61
2075,Books,SubA,Brand_44,69.21,106.59
2076,Books,SubA,Brand_6,39.92,57.44
2077,Sports,SubD,Brand_42,71.53,118.97
2078,Books,SubD,Brand_25,9.48,11.59
2079,Books,SubA,Brand_21,58.39,84.14
2080,Grocery,SubD,Brand_16,50.03,84.02
2081,Electronics,SubD,Brand_31,2.31,3.5
2082,Sports,SubA,Brand_14,16.4,25.09
2083,Beauty,SubC,Brand_39,34.38,43.26
2084,Toys,SubA,Brand_28,12.58,16.09
2085,Electronics,SubD,Brand_32,7.53,12.09
2086,Beauty,SubC,Brand_28,134.09,215.22
2087,Fashion,SubB,Brand_49,22.1,39.5
2088,Electronics,SubC,Brand_9,22.65,36.86
2089,Grocery,SubD,Brand_45,6.16,9.22
2090,Beauty,SubC,Brand_22,11.53,19.77
2091,Fashion,SubA,Brand_32,8.91,11.25
2092,Sports,SubB,Brand_5,52.82,77.62
2093,Toys,SubB,Brand_23,31.5,43.23
2094,Fashion,SubB,Brand_5,11.97,15.12
2095,Books,SubD,Brand_42,33.12,54.92
2096,Home,SubD,Brand_32,15.92,23.98
2097,Fashion,SubB,Brand_10,24.7,37.89
2098,Fashion,SubC,Brand_39,24.59,35.58
2099,Toys,SubB,Brand_15,29.19,43.09
2100,Home,SubC,Brand_7,26.19,33.25
2101,Books,SubC,Brand_29,29.21,46.85
2102,Beauty,SubD,Brand_47,61.93,90.38
2103,Beauty,SubC,Brand_3,35.6,60.17
2104,Fashion,SubB,Brand_19,14.77,19.46
2105,Grocery,SubD,Brand_10,18.31,24.22
2106,Grocery,SubA,Brand_28,60.51,96.06
2107,Home,SubA,Brand_29,22.13,37.79
2108,Home,SubD,Brand_15,14.28,21.18
2109,Books,SubB,Brand_35,11.33,18.54
2110,Toys,SubA,Brand_6,25.57,46.02
2111,Sports,SubA,Brand_12,9.27,16.63
2112,Beauty,SubC,Brand_47,63.56,104.66
2113,Toys,SubC,Brand_38,7.86,12.92
2114,Electronics,SubB,Brand_13,75.64,102.01
2115,Beauty,SubD,Brand_29,15.47,26.3
2116,Toys,SubB,Brand_19,7.59,10.95
2117,Beauty,SubD,Brand_3,23.71,42.14
2118,Sports,SubA,Brand_8,8.48,10.59
2119,Electronics,SubC,Brand_8,20.63,30.15
2120,Grocery,SubB,Brand_20,11.89,18.23
2121,Grocery,SubB,Brand_47,46.82,67.57
2122,Sports,SubD,Brand_4,22.62,30.0
2123,Books,SubD,Brand_21,6.86,10.67
2124,Electronics,SubB,Brand_3,11.69,19.33
2125,Fashion,SubD,Brand_45,37.72,59.86
2126,Toys,SubB,Brand_8,63.7,85.4
2127,Electronics,SubB,Brand_23,19.2,31.47
2128,Books,SubB,Brand_16,7.81,10.58
2129,Books,SubA,Brand_13,51.64,67.4
2130,Sports,SubD,Brand_3,37.57,60.65
2131,Beauty,SubC,Brand_48,64.82,110.56
2132,Electronics,SubC,Brand_9,25.97,38.67
2133,Toys,SubD,Brand_14,12.52,19.02
2134,Electronics,SubB,Brand_13,31.85,44.01
2135,Home,SubC,Brand_7,26.83,40.16
2136,Beauty,SubC,Brand_15,11.92,15.25
2137,Toys,SubD,Brand_7,23.92,42.42
2138,Grocery,SubC,Brand_38,16.78,28.19
2139,Toys,SubB,Brand_34,39.05,62.51
2140,Fashion,SubD,Brand_41,31.14,47.42
2141,Sports,SubB,Brand_22,7.76,13.0
2142,Fashion,SubC,Brand_24,7.09,10.61
2143,Toys,SubC,Brand_49,18.45,25.46
2144,Beauty,SubB,Brand_37,20.6,26.7
2145,Electronics,SubA,Brand_44,39.67,63.02
2146,Grocery,SubC,Brand_1,31.74,55.79
2147,Electronics,SubA,Brand_10,74.33,96.05
2148,Beauty,SubC,Brand_43,13.13,17.17
2149,Toys,SubA,Brand_16,12.48,18.22
2150,Books,SubA,Brand_46,8.43,14.2
2151,Electronics,SubA,Brand_8,39.26,54.04
2152,Books,SubB,Brand_49,20.4,27.59
2153,Electronics,SubA,Brand_25,3.77,5.93
2154,Electronics,SubA,Brand_50,23.99,36.5
2155,Grocery,SubA,Brand_12,25.41,31.41
2156,Sports,SubC,Brand_25,17.56,21.93
2157,Sports,SubA,Brand_17,26.12,41.42
2158,Home,SubC,Brand_26,6.67,9.87
2159,Fashion,SubA,Brand_46,87.59,156.14
2160,Beauty,SubA,Brand_48,28.16,45.26
2161,Beauty,SubB,Brand_14,4.05,4.88
2162,Beauty,SubC,Brand_41,19.89,29.61
2163,Home,SubA,Brand_36,28.84,41.78
2164,Sports,SubC,Brand_23,7.35,9.29
2165,Toys,SubC,Brand_43,32.33,56.7
2166,Books,SubD,Brand_6,90.79,152.8
2167,Grocery,SubB,Brand_47,11.2,14.99
2168,Books,SubB,Brand_5,29.41,39.81
2169,Toys,SubB,Brand_43,24.13,29.42
2170,Grocery,SubD,Brand_25,47.81,65.88
2171,Home,SubD,Brand_18,18.13,28.12
2172,Toys,SubB,Brand_13,7.66,11.13
2173,Beauty,SubD,Brand_43,45.13,80.4
2174,Fashion,SubD,Brand_14,8.08,9.97
2175,Electronics,SubD,Brand_28,101.87,158.39
2176,Books,SubB,Brand_18,33.13,56.82
2177,Sports,SubB,Brand_28,11.67,17.37
2178,Sports,SubB,Brand_27,54.25,65.2
2179,Home,SubD,Brand_32,19.84,26.7
2180,Grocery,SubB,Brand_47,16.39,22.85
2181,Sports,SubD,Brand_9,10.84,19.29
2182,Beauty,SubA,Brand_40,3.69,6.45
2183,Books,SubD,Brand_32,34.46,60.98
2184,Toys,SubC,Brand_20,4.62,7.83
2185,Beauty,SubB,Brand_28,9.79,13.81
2186,Home,SubB,Brand_33,29.53,51.49
2187,Beauty,SubC,Brand_4,12.74,22.79
2188,Toys,SubD,Brand_46,23.04,32.49
2189,Fashion,SubA,Brand_34,6.71,9.1
2190,Home,SubC,Brand_48,14.62,22.34
2191,Fashion,SubC,Brand_3,23.17,30.41
2192,Electronics,SubD,Brand_26,8.49,10.35
2193,Fashion,SubB,Brand_8,91.24,161.27
2194,Electronics,SubD,Brand_6,11.27,19.78
2195,Electronics,SubC,Brand_16,69.15,89.73
2196,Fashion,SubC,Brand_24,17.2,24.85
2197,Home,SubB,Brand_48,4.87,8.27
2198,Grocery,SubB,Brand_39,7.19,11.48
2199,Toys,SubB,Brand_30,23.43,33.67
2200,Beauty,SubD,Brand_45,50.66,83.41
2201,Beauty,SubB,Brand_13,98.35,170.95
2202,Toys,SubC,Brand_5,22.45,39.42
2203,Books,SubC,Brand_25,6.93,9.89
2204,Books,SubA,Brand_20,25.7,33.52
2205,Electronics,SubD,Brand_18,9.52,16.64
2206,Electronics,SubA,Brand_47,28.47,35.75
2207,Home,SubC,Brand_18,8.57,13.99
2208,Sports,SubA,Brand_2,3.05,3.92
2209,Fashion,SubC,Brand_10,65.42,93.79
2210,Electronics,SubA,Brand_45,16.31,23.6
2211,Beauty,SubB,Brand_50,20.91,27.08
2212,Home,SubA,Brand_47,49.05,86.01
2213,Fashion,SubB,Brand_12,108.49,130.36
2214,Home,SubB,Brand_47,38.24,66.4
2215,Fashion,SubD,Brand_13,21.94,37.96
2216,Fashion,SubB,Brand_50,30.34,42.18
2217,Toys,SubB,Brand_47,15.34,24.89
2218,Electronics,SubA,Brand_11,20.66,27.93
2219,Grocery,SubC,Brand_19,22.79,37.72
2220,Home,SubD,Brand_35,9.85,15.14
2221,Grocery,SubB,Brand_39,20.38,28.13
2222,Home,SubD,Brand_26,27.83,40.08
2223,Toys,SubA,Brand_46,31.85,51.4
2224,Beauty,SubB,Brand_14,29.65,51.7
2225,Grocery,SubA,Brand_45,5.99,7.66
2226,Beauty,SubD,Brand_44,60.47,93.29
2227,Books,SubA,Brand_24,56.11,75.87
2228,Electronics,SubD,Brand_41,18.34,30.83
2229,Electronics,SubA,Brand_1,30.14,37.44
2230,Sports,SubD,Brand_43,16.46,26.56
2231,Toys,SubC,Brand_22,39.35,51.35
2232,Beauty,SubA,Brand_23,9.61,14.97
2233,Fashion,SubA,Brand_19,66.95,113.91
2234,Home,SubC,Brand_18,37.63,62.2
2235,Electronics,SubC,Brand_12,38.42,63.46
2236,Grocery,SubA,Brand_28,18.2,27.49
2237,Home,SubC,Brand_28,5.61,9.73
2238,Home,SubB,Brand_33,44.31,68.81
2239,Sports,SubD,Brand_19,5.78,10.12
2240,Beauty,SubD,Brand_28,44.8,68.45
2241,Electronics,SubD,Brand_49,9.98,15.01
2242,Home,SubB,Brand_37,4.79,6.39
2243,Electronics,SubC,Brand_26,20.02,30.57
2244,Fashion,SubC,Brand_35,57.99,74.48
2245,Sports,SubA,Brand_34,8.39,14.45
2246,Fashion,SubC,Brand_35,84.34,135.41
2247,Electronics,SubA,Brand_40,36.12,64.88
2248,Books,SubB,Brand_16,23.03,28.91
2249,Grocery,SubD,Brand_38,13.51,18.16
2250,Electronics,SubD,Brand_13,14.39,24.84
